,_id,_index,_score,_source.analog_in_4,_source.analog_in_5,_source.dev_id,_source.relative_humidity_3,_source.temperature_2,_source.time,_type
803,b84e9f3f-f17b-4635-a6fb-9ebc5220fc80,coffee_sensors_v2,1.0,31.96,49.33,aws-dev-01,82.0,16.0,2018-09-15T17:12:59.742675683Z,sensor
804,0db20661-3eb5-4030-ac3b-86c242164041,coffee_sensors_v2,1.0,27.96,12.94,aws-dev-03,81.0,14.0,2018-09-15T18:14:47.678889594Z,sensor
805,f4eff9c3-2e6a-4b38-985e-d84e5692d648,coffee_sensors_v2,1.0,28.57,12.71,aws-dev-03,94.0,12.0,2018-09-15T21:15:18.051314821Z,sensor
806,f18af8a6-7544-43db-8682-d0b6e6f961ef,coffee_sensors_v2,1.0,29.34,9.47,aws-dev-03,31.0,32.0,2018-09-15T14:14:06.235692774Z,sensor
807,042eea82-e59c-4e1e-bbcd-ff7711223113,coffee_sensors_v2,1.0,29.3,9.97,aws-dev-03,80.0,21.0,2018-09-16T06:17:37.111412713Z,sensor
808,0d22f3f9-516b-4475-9611-6e400231a062,coffee_sensors_v2,1.0,31.52,52.01,aws-dev-01,,,2018-09-16T01:15:10.669725787Z,sensor
809,cfb3b33e-1718-4a54-9ca7-51e3073bcd65,coffee_sensors_v2,1.0,30.38,54.02,aws-dev-01,,,2018-09-16T03:15:44.959383403Z,sensor
810,89135e3b-266e-4bcc-bc05-5344f24ec5c6,coffee_sensors_v2,1.0,28.8,12.63,aws-dev-03,,,2018-09-16T03:16:54.623630809Z,sensor
811,7091ec50-c2b0-49d9-a073-baf41e6489c8,coffee_sensors_v2,1.0,35.21,51.91,aws-dev-01,59.0,24.0,2018-09-16T10:17:08.976450204Z,sensor
812,2cdab4d3-5702-499d-ac8a-f48047b82ec3,coffee_sensors_v2,1.0,34.88,12.15,aws-dev-03,43.0,31.0,2018-09-16T10:18:18.515671082Z,sensor
813,a2532779-60e9-4fa2-a44b-79127ba36358,coffee_sensors_v2,1.0,35.35,56.04,aws-dev-01,62.0,23.0,2018-09-16T14:17:59.480576834Z,sensor
814,1cfb8a11-ad1a-4a42-acf8-8673433030ea,coffee_sensors_v2,1.0,31.72,11.26,aws-dev-03,55.0,24.0,2018-09-16T15:19:11.101849692Z,sensor
815,cb10c4cc-1355-4592-b590-de504e4bb69f,coffee_sensors_v2,1.0,,,aws-dev-02,32.0,23.0,2018-09-16T15:11:34.606732856Z,sensor
816,8943a699-30a6-4c07-97ad-050e6a479fab,coffee_sensors_v2,1.0,,,aws-dev-02,45.0,18.0,2018-09-16T17:11:49.812189785Z,sensor
817,2cfaaf1c-b974-4b7f-9a51-e876573926e9,coffee_sensors_v2,1.0,33.94,55.54,aws-dev-01,,,2018-09-16T18:19:07.831305746Z,sensor
818,f355f5eb-0447-43f8-b8b8-77b03192fe46,coffee_sensors_v2,1.0,31.19,11.75,aws-dev-03,,,2018-09-16T20:20:36.521320313Z,sensor
819,ee89dc9e-d395-4955-a511-e3369e7d828c,coffee_sensors_v2,1.0,33.4,59.26,aws-dev-01,,,2018-09-16T22:20:16.386057683Z,sensor
820,e13e40d4-37d5-476b-bef6-cee9d5838222,coffee_sensors_v2,1.0,,,aws-dev-02,76.0,25.0,2018-09-17T09:14:05.713864277Z,sensor
821,a562a4ce-23af-450c-8e4d-48427bf2185a,coffee_sensors_v2,1.0,,,aws-dev-02,66.0,27.0,2018-09-17T10:14:11.814471209Z,sensor
822,7dcb90d1-16c4-45f7-97dd-3417d27ecd3f,coffee_sensors_v2,1.0,30.71,11.14,aws-dev-03,,,2018-09-16T23:21:27.931661984Z,sensor
823,308aae3f-de08-4020-ae79-9f44712bb02c,coffee_sensors_v2,1.0,33.54,59.67,aws-dev-01,,,2018-09-17T02:21:25.009274934Z,sensor
824,fadd7a1b-8e54-4499-bf34-e0d36103682c,coffee_sensors_v2,1.0,35.25,54.48,aws-dev-01,,,2018-09-17T06:22:33.472341393Z,sensor
825,972449c4-32f3-486f-87ef-165acda8de7f,coffee_sensors_v2,1.0,32.46,53.02,aws-dev-01,,,2018-09-17T07:22:50.637542666Z,sensor
826,a76823ae-763c-4fd9-8c80-4eb877ddfe99,coffee_sensors_v2,1.0,34.24,56.44,aws-dev-01,,,2018-09-17T09:23:24.894095173Z,sensor
827,c1307615-3fdd-4cb0-be56-a619e053e5dc,coffee_sensors_v2,1.0,30.11,63.19,aws-dev-01,,,2018-09-17T04:21:59.31355289Z,sensor
828,dc5f7ecf-8959-44eb-b815-639d35dee305,coffee_sensors_v2,1.0,32.26,9.71,aws-dev-03,,,2018-09-17T06:23:27.871130055Z,sensor
829,974bde1e-1e51-46ea-afed-71c260ebfdfb,coffee_sensors_v2,1.0,,,aws-dev-02,76.0,23.0,2018-09-17T14:14:53.211336221Z,sensor
830,28b6b826-b3fe-43c9-b3ac-031b1e951957,coffee_sensors_v2,1.0,34.71,56.54,aws-dev-01,,,2018-09-17T11:23:59.135157555Z,sensor
831,4e782489-f1d8-4d18-9877-20cc9e19a34f,coffee_sensors_v2,1.0,36.89,11.59,aws-dev-03,,,2018-09-17T12:24:58.448572059Z,sensor
832,f599a03b-1cfc-4ae4-bb6d-08747e382835,coffee_sensors_v2,1.0,35.65,11.47,aws-dev-03,,,2018-09-17T14:25:32.690051546Z,sensor
833,6d7d043c-a3ea-4b32-bbb3-2683d3a292a7,coffee_sensors_v2,1.0,34.41,59.87,aws-dev-01,,,2018-09-17T21:26:50.481208241Z,sensor
834,0a69ab87-fce9-44ed-8aeb-dd300844c0af,coffee_sensors_v2,1.0,34.78,16.77,aws-dev-03,,,2018-09-18T02:28:58.206737718Z,sensor
835,88f4e432-38f9-4bfa-8271-32268a2551d2,coffee_sensors_v2,1.0,40.45,65.31,aws-dev-01,,,2018-09-18T17:32:33.215280119Z,sensor
836,9d8266cc-a341-4724-a80a-6e8bb0a5b0b1,coffee_sensors_v2,1.0,39.88,14.33,aws-dev-03,,,2018-09-18T20:34:06.352058836Z,sensor
837,c8df4593-79cf-475c-8359-168b7c9bf38a,coffee_sensors_v2,1.0,34.34,12.51,aws-dev-03,,,2018-09-17T19:26:58.29062852Z,sensor
838,72995f37-7502-4551-91a2-361d88605422,coffee_sensors_v2,1.0,23.33,8.45,aws-dev-03,54.0,18.0,2018-09-19T16:16:14.371100978Z,sensor
839,a9571624-8b16-4808-809d-86cdfd56dd14,coffee_sensors_v2,1.0,,,aws-dev-02,57.0,19.0,2018-09-19T17:06:58.724780272Z,sensor
840,cc8c6ff2-943a-4a05-b957-2495aa7a5b3d,coffee_sensors_v2,1.0,,,aws-dev-02,62.0,17.0,2018-09-19T19:07:13.904813528Z,sensor
841,641b491f-8766-431d-82b7-1f2f531df107,coffee_sensors_v2,1.0,,,aws-dev-02,78.0,13.0,2018-09-19T23:07:50.319758488Z,sensor
842,f5489005-7102-44a2-b8e1-b87934949b81,coffee_sensors_v2,1.0,16.04,3.25,aws-dev-03,,,2018-09-19T01:35:31.997509962Z,sensor
843,72a0ac29-3cae-4967-bae6-d1747eab3098,coffee_sensors_v2,1.0,23.76,9.51,aws-dev-03,,,2018-09-19T15:16:03.106022914Z,sensor
844,15ae7d0b-fa62-411c-a22e-376217d7148f,coffee_sensors_v2,1.0,4.25,0.23,aws-dev-01,,,2018-09-18T22:33:58.927591509Z,sensor
845,b464d799-3d09-4428-aaca-dd0aad74b117,coffee_sensors_v2,1.0,8.15,0.38,aws-dev-03,,,2018-09-18T23:34:57.749409724Z,sensor
846,aa59c4ec-b86f-41e9-9725-bb85d8f2473c,coffee_sensors_v2,1.0,-3.46,-1.0,aws-dev-01,,,2018-09-19T04:35:41.803811464Z,sensor
847,d6a04cfd-dd60-40f6-b4ac-3b42d52900bf,coffee_sensors_v2,1.0,25.41,44.28,aws-dev-01,85.0,13.0,2018-09-20T05:14:38.032251528Z,sensor
848,965ddfb3-a99b-40ec-a290-4242562eb0d4,coffee_sensors_v2,1.0,23.66,9.25,aws-dev-03,89.0,10.0,2018-09-20T01:17:39.342184185Z,sensor
849,8871e7ab-1f21-4192-bd1f-d61e9acb51b8,coffee_sensors_v2,1.0,29.14,10.1,aws-dev-03,47.0,30.0,2018-09-20T08:18:51.095294029Z,sensor
850,3875e4bb-1344-4e5f-8c6f-cb0019991daf,coffee_sensors_v2,1.0,27.86,8.79,aws-dev-03,60.0,18.0,2018-09-20T16:20:04.928683751Z,sensor
851,e1b2e1dd-6429-4e7b-96e4-23d1ab8459c4,coffee_sensors_v2,1.0,,,aws-dev-02,95.0,12.0,2018-09-20T03:08:22.800801904Z,sensor
852,6e4d9fc1-679b-449f-b807-95c8ba320d06,coffee_sensors_v2,1.0,,,aws-dev-02,94.0,18.0,2018-09-20T10:09:18.600889642Z,sensor
853,743c5897-831c-4f4e-b603-41ff6b7fde2f,coffee_sensors_v2,1.0,,,aws-dev-02,59.0,24.0,2018-09-20T12:09:33.769920677Z,sensor
854,da02f360-3a5f-4ad6-88db-593086ee34d7,coffee_sensors_v2,1.0,24.77,77.09,aws-dev-01,,,2018-09-20T15:16:29.117832713Z,sensor
855,25b1d1db-a977-45f9-91df-285713fd0334,coffee_sensors_v2,1.0,28.16,9.21,aws-dev-03,,,2018-09-20T21:21:03.346773928Z,sensor
856,1d069011-e356-46ac-af3f-2bef32e69327,coffee_sensors_v2,1.0,27.42,83.54,aws-dev-01,99.0,14.0,2018-09-21T01:18:14.670834308Z,sensor
857,f3411088-6f70-431a-b293-a514f6050c1b,coffee_sensors_v2,1.0,32.96,80.01,aws-dev-01,70.0,24.0,2018-09-21T11:19:50.964949632Z,sensor
858,ea139449-5e41-4af2-a432-083f25bffc0b,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,15.0,2018-09-20T23:11:12.985898609Z,sensor
859,e12ea299-0b02-4494-a9fd-961e7344f95f,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,14.0,2018-09-21T02:11:37.392616067Z,sensor
860,9f28e0e8-0050-4dc3-95c2-c12e94206963,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,16.0,2018-09-21T06:12:01.826853434Z,sensor
861,6e12e082-94b6-40fa-a867-92400e385b48,coffee_sensors_v2,1.0,,,aws-dev-02,72.0,23.0,2018-09-21T14:12:56.677903803Z,sensor
862,129e7aa4-84a1-4114-818f-8871d214b806,coffee_sensors_v2,1.0,29.77,12.11,aws-dev-03,,,2018-09-21T04:22:33.128678985Z,sensor
863,91a81d28-dec7-4e87-b699-c02aa13bdf9c,coffee_sensors_v2,1.0,30.61,85.55,aws-dev-01,,,2018-09-22T02:22:49.817545543Z,sensor
864,2ee697e1-974e-46a6-a0b5-f94cbadc060d,coffee_sensors_v2,1.0,32.36,9.69,aws-dev-03,,,2018-09-21T16:25:04.429174676Z,sensor
865,85be4c48-d466-4fcc-bf19-941a688ec809,coffee_sensors_v2,1.0,31.25,88.88,aws-dev-01,94.0,21.0,2018-09-22T12:25:38.344037011Z,sensor
866,194b4758-ba18-48fa-ba98-b5947c68e04f,coffee_sensors_v2,1.0,,,aws-dev-02,99.0,21.0,2018-09-22T13:16:18.435885598Z,sensor
867,f1772abb-e093-48bd-9d02-f2883539f662,coffee_sensors_v2,1.0,34.41,87.97,aws-dev-01,,,2018-09-22T09:24:49.807965275Z,sensor
868,5a398dd2-8e41-4bb9-b703-3207417d7ff6,coffee_sensors_v2,1.0,35.42,10.52,aws-dev-03,,,2018-09-22T09:29:55.416388839Z,sensor
869,8f643834-a000-4e1b-9270-1406ec08f122,coffee_sensors_v2,1.0,34.95,88.07,aws-dev-01,,,2018-09-22T13:25:55.550403177Z,sensor
870,06d24da8-7d84-4633-8837-f7fcb056862b,coffee_sensors_v2,1.0,34.14,91.9,aws-dev-01,,,2018-09-22T07:24:15.534794179Z,sensor
871,c2cc3282-c2f4-4f31-9d2b-40c47cf80870,coffee_sensors_v2,1.0,31.72,91.8,aws-dev-01,,,2018-09-22T10:25:06.910797862Z,sensor
872,e5fc2adf-8a0d-4acd-8131-e22ce1a80dd6,coffee_sensors_v2,1.0,35.28,9.75,aws-dev-03,,,2018-09-22T10:30:12.509204001Z,sensor
873,19b3884d-4e44-4a1b-9b2e-68403ae84583,coffee_sensors_v2,1.0,37.7,10.54,aws-dev-03,,,2018-09-22T11:30:29.594732634Z,sensor
874,928ce4b5-a8ec-4d36-b040-6ec442e3cfcf,coffee_sensors_v2,1.0,35.75,90.89,aws-dev-01,,,2018-09-22T16:26:46.724803702Z,sensor
875,44ae0013-068e-4122-8ab2-fe218a6fc4e3,coffee_sensors_v2,1.0,35.48,11.99,aws-dev-03,,,2018-09-22T16:31:55.219206224Z,sensor
876,07570428-3e66-40c6-96ca-2874d1dd5142,coffee_sensors_v2,1.0,36.79,10.84,aws-dev-03,,,2018-09-23T01:34:29.312379846Z,sensor
877,95af5167-4acd-48a0-a68a-b5620b7e85f8,coffee_sensors_v2,1.0,36.69,94.97,aws-dev-01,,,2018-09-23T03:29:55.276403857Z,sensor
878,810d57dc-9341-4b8b-b681-8a3192bd21f6,coffee_sensors_v2,1.0,34.71,92.2,aws-dev-01,,,2018-09-22T15:26:29.583810581Z,sensor
879,2e923922-db3b-4bda-b409-e34fa1d3b506,coffee_sensors_v2,1.0,34.21,91.6,aws-dev-01,,,2018-09-22T19:27:38.140867004Z,sensor
880,76a617a1-3e5b-4a3d-ad3e-cf650355535a,coffee_sensors_v2,1.0,35.42,11.1,aws-dev-03,,,2018-09-22T21:33:20.826727316Z,sensor
881,efe769a8-a607-49e8-a217-186a535d06e7,coffee_sensors_v2,1.0,36.36,9.91,aws-dev-03,,,2018-09-22T23:33:55.058249075Z,sensor
882,e9b525ea-6a70-4e97-96fc-983dbfe8e7f4,coffee_sensors_v2,1.0,35.52,9.34,aws-dev-03,,,2018-09-22T14:31:20.96179511Z,sensor
883,dd638cc0-fe09-4cd3-8dc9-1840dcc18a63,coffee_sensors_v2,1.0,36.19,11.34,aws-dev-03,,,2018-09-23T03:35:03.572999793Z,sensor
884,e0301677-3739-481f-8863-4c84066dc8d3,coffee_sensors_v2,1.0,36.56,12.55,aws-dev-03,,,2018-09-23T04:35:20.686163706Z,sensor
885,0f9e3696-28f4-4789-9569-72668a34316b,coffee_sensors_v2,1.0,36.69,12.92,aws-dev-03,,,2018-09-23T05:35:37.801011181Z,sensor
886,28bbc527-8536-432d-a4e7-e2fc45d0709a,coffee_sensors_v2,1.0,36.02,94.72,aws-dev-01,,,2018-09-23T07:31:03.794325849Z,sensor
887,4a3e2e7a-6954-43aa-8488-459942133683,coffee_sensors_v2,1.0,39.18,98.75,aws-dev-01,,,2018-09-23T13:32:46.593216124Z,sensor
888,7c31e320-fd2f-4473-9aff-a041d8167dbd,coffee_sensors_v2,1.0,40.52,12.76,aws-dev-03,,,2018-09-23T13:37:54.716685438Z,sensor
889,c969c839-262e-46f8-bf75-545856642c67,coffee_sensors_v2,1.0,35.79,97.84,aws-dev-01,,,2018-09-23T16:33:38.026788156Z,sensor
890,50d7b653-3b3e-4e10-9925-6e6f2cde9b01,coffee_sensors_v2,1.0,38.94,12.23,aws-dev-03,,,2018-09-23T22:40:28.828430317Z,sensor
891,257d5a7c-a37b-4a02-9399-96b11a0b68d4,coffee_sensors_v2,1.0,37.36,96.43,aws-dev-01,,,2018-09-23T14:33:03.73080512Z,sensor
892,ef8e404b-8ff8-4369-93a4-3e63d6f38f27,coffee_sensors_v2,1.0,43.14,106.71,aws-dev-01,,,2018-09-24T06:37:37.976051566Z,sensor
893,cac95262-47a1-4421-a4a4-99aa77708f14,coffee_sensors_v2,1.0,-32.67,-0.85,aws-dev-01,,,2018-09-25T01:43:03.661181604Z,sensor
894,2126d184-d8fa-4f53-9953-c51c53d05f4a,coffee_sensors_v2,1.0,-32.64,-0.82,aws-dev-03,,,2018-09-25T01:48:11.204683563Z,sensor
895,ca362304-5360-4eaf-9d22-7172c3da14cc,coffee_sensors_v2,1.0,-31.13,-0.8,aws-dev-03,,,2018-09-24T23:47:36.927382964Z,sensor
896,c24d326a-89e5-4ada-9127-62e2340e57eb,coffee_sensors_v2,1.0,16.64,3.53,aws-dev-03,,,2018-09-24T01:41:20.230555471Z,sensor
897,a02f4bd5-dcd4-4bbb-8fff-211ac49f65c9,coffee_sensors_v2,1.0,97.51,4.77,aws-dev-01,,,2018-09-24T17:40:46.466858951Z,sensor
898,69c26e06-845b-4815-9ec3-8e446bacc8fe,coffee_sensors_v2,1.0,5.63,-0.61,aws-dev-03,,,2018-09-24T18:46:11.275018418Z,sensor
899,6dc35e63-17f4-4c42-8cff-1f55d713eb05,coffee_sensors_v2,1.0,18.63,5.06,aws-dev-03,,,2018-09-23T23:40:45.96403723Z,sensor
900,cfba8637-9528-4e4b-855a-760f53628313,coffee_sensors_v2,1.0,39.68,105.8,aws-dev-01,,,2018-09-24T13:39:37.9082114Z,sensor
901,8c03c123-e3d3-4f2d-8cc0-8ae9f3236fb3,coffee_sensors_v2,1.0,-34.62,-0.79,aws-dev-03,,,2018-09-25T23:54:28.160718665Z,sensor
902,cf9475cc-245c-4817-9d70-6c22f50ade56,coffee_sensors_v2,1.0,-35.16,-0.87,aws-dev-01,,,2018-09-26T00:49:38.225713993Z,sensor
903,76bcc4d4-c536-4d39-8d17-88dddf14f74c,coffee_sensors_v2,1.0,-35.16,-0.79,aws-dev-03,,,2018-09-26T01:55:02.421076785Z,sensor
904,cbc4c2f8-5f4e-4f2b-8815-367199f12a37,coffee_sensors_v2,1.0,-35.16,-0.84,aws-dev-01,,,2018-09-26T03:50:29.551232254Z,sensor
905,eddcd664-8da8-452b-b1b0-d178a2beb873,coffee_sensors_v2,1.0,-34.15,-0.83,aws-dev-01,,,2018-09-26T04:50:46.873128119Z,sensor
906,05b196d1-88b3-43c5-be7f-ff537df41b02,coffee_sensors_v2,1.0,-33.01,-0.79,aws-dev-03,,,2018-09-26T05:56:10.955887523Z,sensor
907,edb71134-e322-450e-8c31-98ff202f62ca,coffee_sensors_v2,1.0,-33.25,-0.83,aws-dev-01,,,2018-09-25T03:43:37.98581406Z,sensor
908,d776adfe-4c13-4ec5-a7da-cc53107f0cec,coffee_sensors_v2,1.0,-33.95,-0.8,aws-dev-03,,,2018-09-25T21:53:53.858341483Z,sensor
909,d6c182aa-6d84-4191-b9ca-27d6d16bfd90,coffee_sensors_v2,1.0,-10.75,-1.0,aws-dev-01,,,2018-09-25T10:45:37.962346661Z,sensor
910,092b7471-c4d7-42b2-8d46-810215487697,coffee_sensors_v2,1.0,-29.59,-0.83,aws-dev-01,,,2018-09-26T06:51:21.767256647Z,sensor
911,f72b4ccd-f13f-4aed-8c80-916ac71b321a,coffee_sensors_v2,1.0,-35.9,-0.8,aws-dev-01,,,2018-09-26T08:51:55.222832641Z,sensor
912,1799048c-177c-49e1-a7a3-c01749c1a692,coffee_sensors_v2,1.0,14.29,11.79,aws-dev-01,62.0,13.0,2018-09-07T20:47:30.019302856Z,sensor
913,ea150991-c744-4dcc-b831-07d0a5bcc226,coffee_sensors_v2,1.0,14.19,11.72,aws-dev-01,65.0,13.0,2018-09-07T21:54:24.727278989Z,sensor
914,16c3076f-3ccb-4f00-8231-6bfdb29d4517,coffee_sensors_v2,1.0,14.23,11.47,aws-dev-01,65.0,13.0,2018-09-07T22:25:27.621243026Z,sensor
915,d3285dea-cd67-4447-bc64-2b7c10a1568b,coffee_sensors_v2,1.0,13.82,11.63,aws-dev-01,64.0,13.0,2018-09-07T20:37:17.570748229Z,sensor
916,3f66b98a-759a-4fed-882c-3230ae31edf1,coffee_sensors_v2,1.0,13.96,11.32,aws-dev-01,64.0,13.0,2018-09-07T21:02:57.615070535Z,sensor
917,49e5ea9f-d063-405a-9515-7d03d6240f02,coffee_sensors_v2,1.0,13.42,11.39,aws-dev-01,66.0,13.0,2018-09-07T21:59:33.941576587Z,sensor
918,fddd8550-f5c0-428e-8d38-3cacf6c92d35,coffee_sensors_v2,1.0,14.8,11.76,aws-dev-01,64.0,13.0,2018-09-07T22:30:33.835411431Z,sensor
919,267cd288-7859-4796-928d-67152514505f,coffee_sensors_v2,1.0,14.53,11.95,aws-dev-01,67.0,12.0,2018-09-07T19:40:41.6240279Z,sensor
920,b2d2f037-474b-4941-8919-a6ad4896b02d,coffee_sensors_v2,1.0,13.29,11.28,aws-dev-01,65.0,13.0,2018-09-07T20:32:11.36311267Z,sensor
921,c5f21e6e-6df3-4606-92ab-23e586553316,coffee_sensors_v2,1.0,14.66,11.33,aws-dev-01,63.0,14.0,2018-09-07T23:06:28.29733992Z,sensor
922,07007e68-bf49-4c22-a708-02c82917d066,coffee_sensors_v2,1.0,14.43,11.88,aws-dev-01,71.0,13.0,2018-09-07T23:42:22.756164501Z,sensor
923,2073dcd9-c5cb-456c-a55f-d54f8bec2aaa,coffee_sensors_v2,1.0,14.83,11.98,aws-dev-01,80.0,13.0,2018-09-08T02:00:39.405851541Z,sensor
924,de589a86-57c2-4438-a392-6a03d4181caa,coffee_sensors_v2,1.0,14.33,11.31,aws-dev-01,81.0,13.0,2018-09-08T02:41:35.231695931Z,sensor
925,71db91cd-a0db-4459-bd58-395c07ddf70d,coffee_sensors_v2,1.0,13.52,11.45,aws-dev-01,64.0,13.0,2018-09-07T23:11:34.507312523Z,sensor
926,08655451-a9ef-4467-8b9d-dec086aceede,coffee_sensors_v2,1.0,13.35,11.51,aws-dev-01,71.0,13.0,2018-09-08T00:18:12.233406342Z,sensor
927,9830b07b-cd71-4692-a75d-57d532f988d4,coffee_sensors_v2,1.0,14.6,11.95,aws-dev-01,79.0,13.0,2018-09-08T01:35:00.371786603Z,sensor
928,5d9a5ad5-d5c9-4975-8bf0-a79953b50959,coffee_sensors_v2,1.0,13.82,11.95,aws-dev-01,80.0,13.0,2018-09-08T01:55:33.200380153Z,sensor
929,5cab2c74-8879-42be-8854-f6ed51976a1c,coffee_sensors_v2,1.0,13.25,11.36,aws-dev-01,81.0,13.0,2018-09-08T03:22:43.758924876Z,sensor
930,c81bff6f-0149-484d-8316-b3b1b0a902fc,coffee_sensors_v2,1.0,13.32,12.0,aws-dev-01,67.0,13.0,2018-09-07T23:26:56.145222945Z,sensor
931,51bf3a59-c11a-4d1f-9a5b-d8097e62e6c9,coffee_sensors_v2,1.0,14.66,11.41,aws-dev-01,81.0,13.0,2018-09-08T03:32:56.175436491Z,sensor
932,22a65948-ad76-4655-9997-42130be2e507,coffee_sensors_v2,1.0,22.55,11.86,aws-dev-01,33.0,26.0,2018-09-08T08:40:54.637557452Z,sensor
933,edba9492-a1ba-4f0d-af57-9c038abe1443,coffee_sensors_v2,1.0,23.46,12.09,aws-dev-01,33.0,26.0,2018-09-08T08:51:07.070729689Z,sensor
934,369fad51-4e43-4113-b039-e9bd4a660838,coffee_sensors_v2,1.0,26.55,12.11,aws-dev-01,24.0,33.0,2018-09-08T10:28:55.185701341Z,sensor
935,44ba752b-e268-4397-83eb-ff86cb45b8c9,coffee_sensors_v2,1.0,13.82,11.76,aws-dev-01,81.0,13.0,2018-09-08T03:38:02.389192569Z,sensor
936,59df0509-70a2-4579-965a-fb6645ccfa8c,coffee_sensors_v2,1.0,13.92,12.03,aws-dev-01,82.0,13.0,2018-09-08T03:53:24.027491606Z,sensor
937,ba0af1a0-63a5-41e8-ae9c-3fa872df22ec,coffee_sensors_v2,1.0,15.91,11.3,aws-dev-01,69.0,15.0,2018-09-08T04:24:13.295928374Z,sensor
938,ce021445-52ad-485d-9062-36e3bf269d1f,coffee_sensors_v2,1.0,15.4,11.68,aws-dev-01,69.0,15.0,2018-09-08T04:29:19.636471536Z,sensor
939,b86033dc-5ce0-470f-88f9-19629e10b824,coffee_sensors_v2,1.0,15.94,12.08,aws-dev-01,67.0,15.0,2018-09-08T04:34:31.67289454Z,sensor
940,1e95f1a5-a66b-41b6-b2e8-9a8256246bc5,coffee_sensors_v2,1.0,16.61,15.76,aws-dev-01,45.0,17.0,2018-09-08T15:52:46.398455687Z,sensor
941,d43b4c02-c4f6-47da-92d9-a12bb1a36001,coffee_sensors_v2,1.0,16.68,15.84,aws-dev-01,43.0,17.0,2018-09-09T16:07:42.536141486Z,sensor
942,942e73b8-60a7-4b25-b69a-aa81301a6a26,coffee_sensors_v2,1.0,16.24,15.65,aws-dev-01,46.0,16.0,2018-09-08T15:57:52.606493817Z,sensor
943,864cb6e9-2e18-4984-ac84-9d0721e75e2b,coffee_sensors_v2,1.0,16.04,13.4,aws-dev-01,41.0,18.0,2018-09-09T15:52:17.917759593Z,sensor
944,fb9b3a50-a190-49fe-b8af-22b98850d1e8,coffee_sensors_v2,1.0,22.72,16.04,aws-dev-01,28.0,26.0,2018-09-08T12:42:28.092030503Z,sensor
945,5372da28-b384-435a-8869-3cd66ed56a0a,coffee_sensors_v2,1.0,18.19,16.04,aws-dev-01,35.0,20.0,2018-09-08T14:51:11.895839396Z,sensor
946,1d9677bd-3076-42fe-9169-c9a9f37b094d,coffee_sensors_v2,1.0,16.41,14.92,aws-dev-01,44.0,17.0,2018-09-08T15:37:24.768123302Z,sensor
947,5bdd714b-8a7e-46ec-ab71-2930961ea9b9,coffee_sensors_v2,1.0,33.1,12.29,aws-dev-01,27.0,30.0,2018-09-08T12:21:57.206597853Z,sensor
948,a08bc377-edfb-4c11-97ab-6a0b9cedb366,coffee_sensors_v2,1.0,22.69,15.52,aws-dev-01,31.0,24.0,2018-09-08T13:13:13.297202965Z,sensor
949,be102b5e-14b9-4dad-b06c-6147e91cac85,coffee_sensors_v2,1.0,16.01,16.43,aws-dev-01,45.0,17.0,2018-09-09T16:18:03.954676357Z,sensor
950,776a0c7a-5c19-4934-b24b-9115a4159831,coffee_sensors_v2,1.0,16.14,15.58,aws-dev-01,48.0,17.0,2018-09-09T17:04:07.846196923Z,sensor
951,9e5932c6-79cd-4084-a0ea-d619862fc19d,coffee_sensors_v2,1.0,15.7,16.35,aws-dev-01,49.0,16.0,2018-09-09T16:48:41.213531931Z,sensor
952,47c44767-6f83-4788-8c10-edbee5278b1a,coffee_sensors_v2,1.0,15.3,15.35,aws-dev-01,51.0,16.0,2018-09-09T17:29:49.871646911Z,sensor
953,cd87c7b5-3449-4580-a7eb-68339ddffb7a,coffee_sensors_v2,1.0,14.9,15.79,aws-dev-01,58.0,15.0,2018-09-09T20:04:32.794864592Z,sensor
954,a244d9a2-54a0-4aa2-be8b-13e30d3df278,coffee_sensors_v2,1.0,16.17,15.9,aws-dev-01,48.0,16.0,2018-09-09T16:38:28.793854954Z,sensor
955,2b3cf7de-1c9e-4ac0-ac06-6269c33d4775,coffee_sensors_v2,1.0,15.27,15.98,aws-dev-01,59.0,15.0,2018-09-09T20:09:45.00165173Z,sensor
956,da51db01-c886-4d98-8040-c04ef0133e0b,coffee_sensors_v2,1.0,15.1,15.35,aws-dev-01,57.0,15.0,2018-09-09T19:43:53.96250134Z,sensor
957,d350a0b3-45c5-4a8b-9552-0ec2b4dfd081,coffee_sensors_v2,1.0,15.0,15.76,aws-dev-01,61.0,16.0,2018-09-09T20:35:31.045216495Z,sensor
958,3500bd91-c232-41d7-84a5-d0070a9d2da4,coffee_sensors_v2,1.0,14.97,16.41,aws-dev-01,74.0,15.0,2018-09-09T23:45:01.774406819Z,sensor
959,c8395e98-3472-486a-ac44-672cffed3c5f,coffee_sensors_v2,1.0,15.57,15.39,aws-dev-01,69.0,15.0,2018-09-09T21:52:22.182607787Z,sensor
960,91dae6d0-52a1-406b-aac1-f96a367b09de,coffee_sensors_v2,1.0,15.27,15.15,aws-dev-01,69.0,15.0,2018-09-09T22:07:40.853261186Z,sensor
961,eb3662a4-b4b3-43f9-a80e-1b0e37a1e7f5,coffee_sensors_v2,1.0,15.67,15.13,aws-dev-01,72.0,15.0,2018-09-09T22:38:24.064879784Z,sensor
