,_id,_index,_score,_source.dev_id,_source.relative_humidity_3,_source.temperature_2,_source.time,_type
173,b2daad1a-8bce-40c5-88d2-be0048b6ad49,coffee_sensors,1.0,aws-dev-01,45.0,20.0,2018-09-07T15:59:38.627353936Z,sensor
174,41934382-70ee-409a-a40c-84e0fbfb9dfe,coffee_sensors,1.0,aws-dev-01,51.0,16.0,2018-09-07T16:25:14.686144727Z,sensor
175,6aefbc2f-1eb0-4794-aa74-8e8240dff3a0,coffee_sensors,1.0,aws-dev-01,59.0,14.0,2018-09-07T16:30:23.881487226Z,sensor
176,cebe6f5a-20e0-4363-b67c-aafd462b9497,coffee_sensors,1.0,aws-dev-01,59.0,14.0,2018-09-07T16:35:30.210000734Z,sensor
177,8f509fdb-5950-4c86-a850-80b6cca08bb4,coffee_sensors,1.0,aws-dev-01,68.0,13.0,2018-09-07T16:56:03.929358961Z,sensor
178,1aabd437-2c85-49f5-8f66-a717540d0056,coffee_sensors,1.0,aws-dev-01,66.0,13.0,2018-09-07T17:21:44.001901788Z,sensor
179,aa13912b-c409-4592-84b8-3b3792257a77,coffee_sensors,1.0,aws-dev-01,59.0,14.0,2018-09-07T17:42:26.821521263Z,sensor
180,389facb1-4aff-43fa-9cbb-4569858d9e35,coffee_sensors,1.0,aws-dev-01,51.0,22.0,2018-08-29T12:27:17.143660107Z,sensor
181,c904dfd4-535e-4730-910c-d85f145cf918,coffee_sensors,1.0,aws-dev-01,51.0,22.0,2018-08-29T12:32:23.486261811Z,sensor
182,9f00aab9-73bd-45ce-ad9d-52ef6dfbdfe9,coffee_sensors,1.0,aws-dev-01,93.0,16.0,2018-08-29T13:59:36.039564766Z,sensor
183,70e331f7-5312-4006-9810-c4185f7f6e5b,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T15:16:53.836294966Z,sensor
184,0217e1a3-c56f-4a20-8f26-fb1d1e2c57f8,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T15:48:30.389188682Z,sensor
185,82fff3ca-dfc4-4129-8bc4-2187836ac3f4,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T16:09:34.845948305Z,sensor
186,2a05a9c8-817b-472d-86d7-40ff780572d7,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T16:46:27.658072376Z,sensor
187,ac6f1f0e-b3c8-4293-84e6-ab4677e63ade,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T17:28:36.529168224Z,sensor
188,bfae60f5-6ca5-4287-8236-3d5c5e9e6b57,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T17:44:24.876443657Z,sensor
189,5e1ff3b1-54e3-4e43-806e-d76e94eb9fae,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T17:49:41.001204331Z,sensor
190,847abdcd-2469-4220-9248-e20874928c13,coffee_sensors,1.0,aws-dev-01,52.0,20.0,2018-08-30T11:16:18.264921611Z,sensor
191,c2c82dcc-5d83-4aee-bfa6-28c35da0d7bc,coffee_sensors,1.0,aws-dev-01,50.0,20.0,2018-08-30T11:31:42.788002705Z,sensor
192,d8e181ab-f08f-466e-ac2f-90f4bc01a4e3,coffee_sensors,1.0,aws-dev-01,43.0,21.0,2018-08-30T12:05:01.762330155Z,sensor
193,3b645ab6-4166-4ad2-9cb1-57916d5603f7,coffee_sensors,1.0,aws-dev-01,43.0,22.0,2018-08-30T12:20:29.330765345Z,sensor
194,5fc1a64d-321d-4006-a95f-792d7cc84b6d,coffee_sensors,1.0,aws-dev-01,58.0,16.0,2018-08-30T17:03:31.764078858Z,sensor
195,68b3faec-c8ca-465a-a259-5cdb01d24c32,coffee_sensors,1.0,aws-dev-01,55.0,16.0,2018-08-30T15:46:07.64492898Z,sensor
196,15c08e9c-03d3-4283-b7cf-2beb1887c82d,coffee_sensors,1.0,aws-dev-01,58.0,16.0,2018-08-30T17:34:12.03940683Z,sensor
197,3d3ade61-3ec1-4216-8abb-c5eec8c39985,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T18:00:13.247433258Z,sensor
198,922fadef-9231-4db5-a353-19f307cd4dcc,coffee_sensors,1.0,aws-dev-01,,,2018-08-29T18:05:29.32775625Z,sensor
199,e14361fc-af81-4a2f-87ee-60371b695c4a,coffee_sensors,1.0,aws-dev-01,57.0,16.0,2018-08-30T18:15:25.855245652Z,sensor
200,f08adc28-668a-4dc4-b7d3-63bbff418257,coffee_sensors,1.0,aws-dev-01,59.0,16.0,2018-08-30T18:46:08.953144419Z,sensor
201,71c222c3-d482-4007-a060-5cea1697a1dc,coffee_sensors,1.0,aws-dev-01,56.0,16.0,2018-08-30T19:06:37.555928048Z,sensor
202,bfe32967-4cc8-40f4-b168-f60fb406b863,coffee_sensors,1.0,aws-dev-01,56.0,15.0,2018-08-30T19:22:07.858689947Z,sensor
203,69af7a33-a924-4817-9166-bc890c54cce2,coffee_sensors,1.0,aws-dev-01,56.0,15.0,2018-08-30T19:42:38.234391248Z,sensor
204,04774d71-20c4-4e1b-a2b4-829ad57b0d05,coffee_sensors,1.0,aws-dev-01,56.0,15.0,2018-08-30T20:08:09.275884313Z,sensor
205,575ffdcf-12c0-45d2-a6d3-3f8f3a52cfe1,coffee_sensors,1.0,aws-dev-01,56.0,15.0,2018-08-30T20:13:18.55850083Z,sensor
206,38338d65-2fb6-489e-b7ae-6bbd325405fa,coffee_sensors,1.0,aws-dev-01,,,2018-08-30T18:05:13.072546337Z,sensor
207,c0fa727f-b4b6-4f9f-93b6-d118254164f2,coffee_sensors,1.0,aws-dev-01,,,2018-08-30T20:54:34.954318133Z,sensor
208,fcde9ed8-35fc-4394-bcba-638ab7024c60,coffee_sensors,1.0,aws-dev-01,69.0,12.0,2018-08-30T23:14:04.796730559Z,sensor
209,3150f781-36df-4ca9-860a-9f0ea5a20e07,coffee_sensors,1.0,aws-dev-01,69.0,12.0,2018-08-30T23:24:20.219290078Z,sensor
210,8623a561-1847-4b8f-a44e-6150e3dbe4c4,coffee_sensors,1.0,aws-dev-01,69.0,12.0,2018-08-31T00:47:05.567276434Z,sensor
211,82d4759f-ff7f-470f-be90-166f9045d47b,coffee_sensors,1.0,aws-dev-01,69.0,12.0,2018-08-30T23:55:12.4717667Z,sensor
212,204136fa-0611-4a59-aeb3-c8c5702adeeb,coffee_sensors,1.0,aws-dev-01,70.0,13.0,2018-08-30T22:43:12.553838242Z,sensor
213,081550aa-0b27-4870-a2ea-e9dfc8c3e724,coffee_sensors,1.0,aws-dev-01,69.0,12.0,2018-08-30T22:58:40.173915725Z,sensor
214,4fcabf35-444d-452e-bc60-0c4f4efe9296,coffee_sensors,1.0,aws-dev-01,69.0,12.0,2018-08-30T23:03:49.439984827Z,sensor
215,737eebca-9194-48a6-a37e-029c01527c87,coffee_sensors,1.0,aws-dev-01,,,2018-08-30T21:15:29.785116688Z,sensor
216,820febeb-cec7-4567-8d32-bde7cd58566c,coffee_sensors,1.0,aws-dev-01,,,2018-08-30T21:31:06.409043275Z,sensor
217,64e59382-5c75-4c59-b709-4702ae61896f,coffee_sensors,1.0,aws-dev-01,69.0,12.0,2018-08-31T00:52:14.776222817Z,sensor
218,386a385a-3ef7-43ca-bd50-6729325cb0cf,coffee_sensors,1.0,aws-dev-01,68.0,12.0,2018-08-31T01:07:33.408991651Z,sensor
219,34c4d29a-6ca0-4821-a98d-885e7f529755,coffee_sensors,1.0,aws-dev-01,71.0,12.0,2018-08-31T03:52:25.177983717Z,sensor
220,64789306-35cc-44f1-aa15-eb4db4cba366,coffee_sensors,1.0,aws-dev-01,73.0,12.0,2018-08-31T04:59:27.841057794Z,sensor
221,25bf1ee7-43cd-4beb-90d7-df3735b11a30,coffee_sensors,1.0,aws-dev-01,70.0,13.0,2018-08-31T05:30:14.077151883Z,sensor
222,7dacb90a-11d1-4e35-ad97-0fe63cac2592,coffee_sensors,1.0,aws-dev-01,71.0,12.0,2018-08-31T03:37:03.49450498Z,sensor
223,0f304bbb-ef32-4d56-aaca-249ca509d5d7,coffee_sensors,1.0,aws-dev-01,,,2018-08-31T01:48:37.889311668Z,sensor
224,7f41167e-64d8-4339-a64a-9a6b1ee3cda6,coffee_sensors,1.0,aws-dev-01,,,2018-08-31T01:53:53.149051826Z,sensor
225,a3fb2b8b-c6bf-436a-8758-36052a4377c3,coffee_sensors,1.0,aws-dev-01,,,2018-08-31T03:01:04.811227162Z,sensor
226,23554976-1452-4a7f-8639-9d7ec6b10709,coffee_sensors,1.0,aws-dev-01,70.0,13.0,2018-08-31T05:35:20.641718249Z,sensor
227,c298d198-5947-465d-baea-0d9adab6c630,coffee_sensors,1.0,aws-dev-01,64.0,15.0,2018-08-31T05:55:57.129265798Z,sensor
228,7e4ed4d8-de9f-4e33-a37f-99654f394179,coffee_sensors,1.0,aws-dev-01,63.0,15.0,2018-08-31T06:06:18.553547778Z,sensor
229,9a8a22bc-4312-4c25-9782-224f945e2f31,coffee_sensors,1.0,aws-dev-01,61.0,15.0,2018-08-31T06:21:58.156828118Z,sensor
230,a4735da4-6912-4b20-a3df-ba88a06ab816,coffee_sensors,1.0,aws-dev-01,60.0,16.0,2018-08-31T06:37:22.840063094Z,sensor
231,ff8aa44b-c12a-4b2c-8dca-8b9a3ffd215a,coffee_sensors,1.0,aws-dev-01,54.0,17.0,2018-08-31T07:44:20.649491321Z,sensor
232,b5d6e134-fcb7-4df8-95d2-af873a7dcd75,coffee_sensors,1.0,aws-dev-01,52.0,18.0,2018-08-31T07:59:44.126456578Z,sensor
233,593f2c46-76f0-4f6a-a20b-752a3c8d671e,coffee_sensors,1.0,aws-dev-01,50.0,19.0,2018-08-31T08:51:19.436548066Z,sensor
234,a397053d-090f-4685-bf08-0c6e2f5d6fb7,coffee_sensors,1.0,aws-dev-01,,,2018-08-31T07:08:14.938261637Z,sensor
235,557e8f65-e892-4d4f-977e-e79c882965a4,coffee_sensors,1.0,aws-dev-01,61.0,15.0,2018-08-31T16:44:50.331996926Z,sensor
236,47d08bfc-76fd-472e-88c6-d86728f476ef,coffee_sensors,1.0,aws-dev-01,61.0,15.0,2018-08-31T16:49:56.545090324Z,sensor
237,65f28f12-c446-418d-98b8-c717fffcd8e0,coffee_sensors,1.0,aws-dev-01,62.0,15.0,2018-08-31T18:01:59.637221216Z,sensor
238,4610d058-a24e-4f2f-9bf3-ab4fceb9e72c,coffee_sensors,1.0,aws-dev-01,66.0,14.0,2018-08-31T18:58:40.757760117Z,sensor
239,2ffe027e-3e98-4bea-af2a-30ac8775cfe9,coffee_sensors,1.0,aws-dev-01,62.0,15.0,2018-08-31T17:56:53.75784215Z,sensor
240,0fcad93a-a296-47c2-814f-933737e75e0c,coffee_sensors,1.0,aws-dev-01,,,2018-08-31T09:32:26.651157818Z,sensor
241,42c5de59-788d-4b68-a62d-64a82127eeb0,coffee_sensors,1.0,aws-dev-01,,,2018-08-31T15:22:34.866838027Z,sensor
242,8df132c4-5beb-4666-a134-23167c5b2751,coffee_sensors,1.0,aws-dev-01,,,2018-08-31T15:48:32.842277808Z,sensor
243,b3aafbeb-b2ab-4bdb-8625-ad39756af906,coffee_sensors,1.0,aws-dev-01,,,2018-08-31T19:29:32.82292421Z,sensor
244,39ac7036-0b06-4844-b61f-ceb91cde8660,coffee_sensors,1.0,aws-dev-01,66.0,14.0,2018-08-31T21:07:21.981728127Z,sensor
245,04b5f683-186e-4a8d-a22e-145c915863b3,coffee_sensors,1.0,aws-dev-01,65.0,14.0,2018-08-31T21:58:42.080434017Z,sensor
246,7a73c8de-a1b6-4104-85e5-34056a54a850,coffee_sensors,1.0,aws-dev-01,73.0,14.0,2018-09-01T00:12:29.504685937Z,sensor
247,9c22d8d0-2d79-4284-ab29-e47cef649c79,coffee_sensors,1.0,aws-dev-01,76.0,13.0,2018-09-01T00:48:24.982935919Z,sensor
248,28ceac3f-b408-4cea-b85d-ce783533a897,coffee_sensors,1.0,aws-dev-01,76.0,13.0,2018-09-01T00:53:31.178858031Z,sensor
249,cad3932f-8f4b-479d-8f00-f6158d5f4df2,coffee_sensors,1.0,aws-dev-01,65.0,14.0,2018-08-31T21:33:08.12683295Z,sensor
250,1ef1a81c-0cf0-4b7d-b9b6-a10b93e4e56a,coffee_sensors,1.0,aws-dev-01,65.0,14.0,2018-08-31T21:48:29.65968142Z,sensor
251,90911b36-3d26-488b-acfa-5ff6dfdd3f7a,coffee_sensors,1.0,aws-dev-01,66.0,14.0,2018-08-31T22:34:58.54106101Z,sensor
252,75fc2607-e693-453e-9eb9-1c5821bb7c3d,coffee_sensors,1.0,aws-dev-01,,,2018-08-31T22:29:49.134982813Z,sensor
253,aa955009-ccbf-456b-a513-9d27e2a9f3ec,coffee_sensors,1.0,aws-dev-01,76.0,13.0,2018-09-01T01:03:43.605630711Z,sensor
254,33fea9b7-510b-476a-b328-3b53c8ba4dfc,coffee_sensors,1.0,aws-dev-01,75.0,13.0,2018-09-01T01:08:49.813779401Z,sensor
255,70aa92c6-7cd4-4e05-b1e6-6c98e2ae828c,coffee_sensors,1.0,aws-dev-01,75.0,13.0,2018-09-01T01:24:14.431352848Z,sensor
256,964b91be-bb5d-4f7a-b888-fe97375b8c17,coffee_sensors,1.0,aws-dev-01,76.0,13.0,2018-09-01T01:55:03.698286045Z,sensor
257,eceb7df3-d28a-4cd6-89a2-00b0ef87712f,coffee_sensors,1.0,aws-dev-01,75.0,13.0,2018-09-01T02:10:25.540290021Z,sensor
258,61081df6-17b2-4e69-94e0-4be836b4fd75,coffee_sensors,1.0,aws-dev-01,76.0,13.0,2018-09-01T02:46:26.776515292Z,sensor
259,549469d6-d21b-402c-98e1-81e69d20fdfa,coffee_sensors,1.0,aws-dev-01,76.0,13.0,2018-09-01T02:56:39.353063518Z,sensor
260,d96aa61a-03ce-4d38-b11c-4be752192b4c,coffee_sensors,1.0,aws-dev-01,76.0,13.0,2018-09-01T03:01:45.457664032Z,sensor
261,42155ec1-02bd-4aef-a243-18639544e852,coffee_sensors,1.0,aws-dev-01,,,2018-09-01T02:41:14.455590882Z,sensor
262,3eb12661-129b-4ef8-982a-03924d1fde54,coffee_sensors,1.0,aws-dev-01,76.0,13.0,2018-09-01T03:06:57.614207741Z,sensor
263,6eb76c85-727c-45f3-a2b2-0e4c8a9f21cc,coffee_sensors,1.0,aws-dev-01,76.0,13.0,2018-09-01T03:27:43.458195736Z,sensor
264,405ac7ad-0dc2-4a97-abf4-142f92a51af1,coffee_sensors,1.0,aws-dev-01,76.0,13.0,2018-09-01T03:48:14.557646098Z,sensor
265,10d6e642-4b07-4a25-a50b-045510b2aa35,coffee_sensors,1.0,aws-dev-01,77.0,13.0,2018-09-01T04:14:00.441216551Z,sensor
266,f8056d5a-6149-482a-bf72-e3a4534d103e,coffee_sensors,1.0,aws-dev-01,71.0,15.0,2018-09-01T06:01:52.745317812Z,sensor
267,228de9d3-ede6-4ca3-bf8e-4c33411ba2ac,coffee_sensors,1.0,aws-dev-01,70.0,15.0,2018-09-01T06:17:11.349409557Z,sensor
268,ac927057-5795-4822-8549-b751c44abdf8,coffee_sensors,1.0,aws-dev-01,64.0,17.0,2018-09-01T06:58:19.019935229Z,sensor
269,14fdf264-a7d6-4d31-a6aa-69f70683f1fa,coffee_sensors,1.0,aws-dev-01,61.0,17.0,2018-09-01T07:13:37.659693286Z,sensor
270,445335af-031a-4a32-87b9-b5f22d3badec,coffee_sensors,1.0,aws-dev-01,,,2018-09-01T03:12:12.633884531Z,sensor
271,d229747c-35af-4818-92d9-cb6ec3766325,coffee_sensors,1.0,aws-dev-01,53.0,22.0,2018-09-01T08:35:47.346026184Z,sensor
272,9c158db0-d1d1-453c-9fad-4e14408572ea,coffee_sensors,1.0,aws-dev-01,45.0,24.0,2018-09-01T10:02:59.638814577Z,sensor
273,02a4483d-85f3-4384-9d1c-463f28ef75e8,coffee_sensors,1.0,aws-dev-01,42.0,24.0,2018-09-01T10:08:05.699849581Z,sensor
274,a3c2f952-f266-410a-b1d2-5e5e39e0d23f,coffee_sensors,1.0,aws-dev-01,43.0,25.0,2018-09-01T11:19:59.586419996Z,sensor
275,cc75043f-37fa-4765-a043-15c8b80d861e,coffee_sensors,1.0,aws-dev-01,47.0,22.0,2018-09-01T11:30:21.011783959Z,sensor
276,75dab5b0-4ceb-4625-9a6d-aeeab5de7015,coffee_sensors,1.0,aws-dev-01,53.0,19.0,2018-09-01T12:47:51.175157316Z,sensor
277,6bdfce6d-7eb5-4080-9056-145f40a84c05,coffee_sensors,1.0,aws-dev-01,56.0,18.0,2018-09-01T13:08:46.254573651Z,sensor
278,509de12c-dc03-457e-9c68-0ec9ed05fc87,coffee_sensors,1.0,aws-dev-01,47.0,22.0,2018-09-01T10:18:21.11840618Z,sensor
279,dcdad8a5-d754-48f1-9408-2375baa548e9,coffee_sensors,1.0,aws-dev-01,53.0,19.0,2018-09-01T12:32:32.520157309Z,sensor
280,592b0075-8329-4db2-83fb-0d6490366733,coffee_sensors,1.0,aws-dev-01,59.0,17.0,2018-09-01T13:34:32.177024429Z,sensor
281,9a74713a-56e4-4b02-8037-bcf673b0f0ba,coffee_sensors,1.0,aws-dev-01,60.0,17.0,2018-09-01T14:05:15.266762779Z,sensor
282,26693041-7f80-4b2e-a22a-17e9f240877e,coffee_sensors,1.0,aws-dev-01,61.0,16.0,2018-09-01T14:10:24.473479766Z,sensor
283,0dceccbe-6e13-4b06-8daf-9cc288ad1aeb,coffee_sensors,1.0,aws-dev-01,63.0,16.0,2018-09-01T15:06:35.767433683Z,sensor
284,ea8c58ee-531a-476d-975f-62c5955bc1ac,coffee_sensors,1.0,aws-dev-01,65.0,15.0,2018-09-01T15:52:58.763692708Z,sensor
285,aab7ce8a-239c-4fa4-b0ad-03192db020fa,coffee_sensors,1.0,aws-dev-01,67.0,15.0,2018-09-01T16:54:55.134348086Z,sensor
286,b90695ea-4776-4327-8889-ff7c3b753d63,coffee_sensors,1.0,aws-dev-01,68.0,15.0,2018-09-01T17:10:34.758908126Z,sensor
287,c5d41657-9598-494c-a7ae-9d4171b46bfd,coffee_sensors,1.0,aws-dev-01,65.0,15.0,2018-09-01T15:37:28.01297995Z,sensor
288,bc59c963-db2a-4d0c-801a-6f9115292e97,coffee_sensors,1.0,aws-dev-01,65.0,15.0,2018-09-01T16:03:14.14795065Z,sensor
289,e4eab394-f2ef-44b9-9427-b2d2f3d57b0a,coffee_sensors,1.0,aws-dev-01,71.0,15.0,2018-09-01T18:22:49.686663132Z,sensor
290,f0c51af7-0f31-4a67-a1cf-4348b387077c,coffee_sensors,1.0,aws-dev-01,70.0,15.0,2018-09-01T18:59:00.147721503Z,sensor
291,ea79fd8b-e065-4add-a06d-a44a414c6d9f,coffee_sensors,1.0,aws-dev-01,71.0,15.0,2018-09-01T19:09:15.569184566Z,sensor
292,aa12c5dd-7514-48cb-be70-e5e2d02d2ed3,coffee_sensors,1.0,aws-dev-01,71.0,15.0,2018-09-01T19:14:21.778931585Z,sensor
293,ba2f1e25-f681-42d5-8c4a-c72564b445aa,coffee_sensors,1.0,aws-dev-01,71.0,14.0,2018-09-01T20:41:52.345885163Z,sensor
294,50634833-ce97-457a-a717-9cf8bcee4843,coffee_sensors,1.0,aws-dev-01,71.0,14.0,2018-09-01T21:18:08.800230873Z,sensor
295,8abc94cc-6c49-4fb5-9850-4c020ff1ec68,coffee_sensors,1.0,aws-dev-01,,,2018-09-01T17:41:35.816600977Z,sensor
296,9f41ce8b-8420-43c5-8d8a-55173b101253,coffee_sensors,1.0,aws-dev-01,,,2018-09-01T17:46:51.019395378Z,sensor
297,1864dd6d-465f-4895-8220-fbd22eceb5c5,coffee_sensors,1.0,aws-dev-01,,,2018-09-01T18:38:20.104645785Z,sensor
298,7ddce8c0-963d-4085-ab7d-e579a694cea7,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-01T22:45:33.332700867Z,sensor
299,61ca28d5-450d-47ed-a6a0-f0f6df3b0015,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-01T23:00:55.151829432Z,sensor
300,9a8b4268-75e9-45f4-93ee-b5a568fa95d7,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-01T23:16:16.764926751Z,sensor
301,a3958800-f6ec-42b3-af19-efb2ac6c572d,coffee_sensors,1.0,aws-dev-01,73.0,14.0,2018-09-02T00:28:34.734136851Z,sensor
302,83551205-9dfc-48a3-9a45-bf3a7b90d878,coffee_sensors,1.0,aws-dev-01,73.0,14.0,2018-09-02T00:43:56.145177804Z,sensor
303,cbb38e83-1e22-4a56-a51c-cd332931e3c2,coffee_sensors,1.0,aws-dev-01,73.0,14.0,2018-09-02T00:08:00.68921755Z,sensor
304,fd50cb20-3a07-41bb-a04a-b458c7e5aca3,coffee_sensors,1.0,aws-dev-01,,,2018-09-01T23:36:53.219689461Z,sensor
305,e3028a21-f755-47a9-8673-faca5be6ddb7,coffee_sensors,1.0,aws-dev-01,,,2018-09-01T23:57:42.054734731Z,sensor
306,5f6923b5-8315-497c-8c32-42544b0444d0,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T00:13:17.768267655Z,sensor
307,598e9534-8746-4ba6-8062-767dc4a19f39,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-02T01:04:35.969266406Z,sensor
308,07a346e2-e2fb-4ee1-a3df-59ee0f76e0ef,coffee_sensors,1.0,aws-dev-01,75.0,14.0,2018-09-02T02:01:11.275319643Z,sensor
309,ef7a695b-e539-4e71-b58a-ca039e211f1d,coffee_sensors,1.0,aws-dev-01,76.0,14.0,2018-09-02T02:11:27.568335738Z,sensor
310,c92c4169-a832-430e-a10b-b37f564b435b,coffee_sensors,1.0,aws-dev-01,78.0,14.0,2018-09-02T03:33:48.039128162Z,sensor
311,2ff86316-434b-44e0-ac91-97ad07664193,coffee_sensors,1.0,aws-dev-01,74.0,14.0,2018-09-02T01:50:58.85382492Z,sensor
312,8872a35d-f5cf-4112-9b59-63071dbf2113,coffee_sensors,1.0,aws-dev-01,77.0,14.0,2018-09-02T02:42:18.94508293Z,sensor
313,781f54d4-d48e-43b1-abd7-fd1c929e220b,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T01:30:27.816087005Z,sensor
314,24cd0846-eef0-4d6f-b342-d6fe19144159,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T02:52:40.159234908Z,sensor
315,3f5faace-59bf-44e0-a153-2d0e2189acc2,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T03:44:09.253085731Z,sensor
316,34de7e69-6b23-4aff-aeea-2dc6b13c98d5,coffee_sensors,1.0,aws-dev-01,78.0,14.0,2018-09-02T04:04:46.291656724Z,sensor
317,f7467927-0c54-4166-ad9b-a7ef0c7b11fc,coffee_sensors,1.0,aws-dev-01,56.0,18.0,2018-09-02T14:12:13.827514161Z,sensor
318,86039e82-b1d8-4709-910d-f78303be2b46,coffee_sensors,1.0,aws-dev-01,56.0,18.0,2018-09-02T14:17:20.031788893Z,sensor
319,8c332013-604b-496a-9bc4-33a97497e0dc,coffee_sensors,1.0,aws-dev-01,78.0,14.0,2018-09-02T04:30:44.34050423Z,sensor
320,d98fc20c-c71c-4e0e-b390-0032b8ac8e0a,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T04:25:37.928224068Z,sensor
321,5d25abc1-f56c-47c1-a4be-a52979012cdc,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T13:10:29.343150536Z,sensor
322,c011a630-ee7d-4445-aa88-2641cafc02c6,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T13:41:24.354753618Z,sensor
323,1ab8a9c1-a903-4039-bc2a-575a4ec449f8,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T15:24:34.564262614Z,sensor
324,99b280a1-aeaf-4029-bea4-684e542f8acc,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T03:54:30.66803392Z,sensor
325,4a54c291-88fd-4367-8a8e-c15a77d9a2c2,coffee_sensors,1.0,aws-dev-01,64.0,16.0,2018-09-02T16:31:28.738164054Z,sensor
326,217624e8-8b3a-4dbd-a375-78f9c3f9bb32,coffee_sensors,1.0,aws-dev-01,64.0,16.0,2018-09-02T16:46:50.138911394Z,sensor
327,9c7fc7e6-6c0e-4f8a-b0d7-6bb4b5909890,coffee_sensors,1.0,aws-dev-01,65.0,16.0,2018-09-02T17:07:14.904748788Z,sensor
328,dac4080a-0966-4048-a532-ad3d39bfb78e,coffee_sensors,1.0,aws-dev-01,65.0,16.0,2018-09-02T17:12:21.117308922Z,sensor
329,c42045bd-7c2b-428c-bcb4-63631f4e93bc,coffee_sensors,1.0,aws-dev-01,65.0,16.0,2018-09-02T17:17:27.320905606Z,sensor
330,5ab31cbd-19a7-4dc4-b0d5-3802fa3c1ac1,coffee_sensors,1.0,aws-dev-01,65.0,16.0,2018-09-02T17:22:33.543120845Z,sensor
331,fa6de997-1db9-402c-9034-d374eebdd7a3,coffee_sensors,1.0,aws-dev-01,65.0,16.0,2018-09-02T17:27:39.739017687Z,sensor
332,9cc536b3-70c1-4613-b507-2b6b143e8911,coffee_sensors,1.0,aws-dev-01,65.0,16.0,2018-09-02T17:32:45.947122472Z,sensor
333,b1821617-d03b-47b3-9f35-68aa72ea57c7,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T16:10:42.407216285Z,sensor
334,34e4820b-f9ec-4b41-9ad8-b85305c1bc00,coffee_sensors,1.0,aws-dev-01,66.0,16.0,2018-09-02T18:24:00.036742314Z,sensor
335,78976540-2f12-40b4-be4a-dc98b5358a19,coffee_sensors,1.0,aws-dev-01,66.0,16.0,2018-09-02T18:44:28.195320383Z,sensor
336,fb751d23-4224-4ee1-8eb4-d382b78bc74b,coffee_sensors,1.0,aws-dev-01,68.0,15.0,2018-09-02T19:36:18.056480813Z,sensor
337,e0f516dc-9e45-40ce-9a65-a7712eb8178b,coffee_sensors,1.0,aws-dev-01,69.0,15.0,2018-09-02T20:23:01.830183252Z,sensor
338,88bc86b5-dfdd-4249-b4a0-dc6d46c17512,coffee_sensors,1.0,aws-dev-01,65.0,16.0,2018-09-02T17:37:52.16093161Z,sensor
339,cf41d595-d176-44d5-8243-9253837e61b2,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T18:49:42.868941395Z,sensor
340,15c7cf9e-d2b7-4892-a2cc-ad33006250c1,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T19:20:47.236561784Z,sensor
341,e030dad9-b795-4447-a94a-09239d414fe6,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T19:51:45.375812163Z,sensor
342,9b96150c-5f0f-4a57-b0ca-0fbfe0f1428d,coffee_sensors,1.0,aws-dev-01,,,2018-09-02T19:57:00.58512716Z,sensor
343,6a1e4eba-f199-4097-abde-573a1321172a,coffee_sensors,1.0,aws-dev-01,70.0,15.0,2018-09-02T20:48:47.876900106Z,sensor
344,b8fa838d-fbfb-4c54-95e1-e589f36ee5aa,coffee_sensors,1.0,aws-dev-01,72.0,15.0,2018-09-02T21:14:33.919135938Z,sensor
345,f25f237a-d4b4-47fa-8986-c6ec4bd9ea04,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-02T21:24:46.341044782Z,sensor
346,a3b14fb9-4d5f-47a2-a6e3-28365165f3ac,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-02T21:35:01.751643559Z,sensor
347,2ce6024d-3239-4481-b3f2-7538390712fb,coffee_sensors,1.0,aws-dev-01,71.0,14.0,2018-09-02T21:50:35.394369474Z,sensor
348,f049cf32-a1fc-41de-82bc-f338c0308b12,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-02T22:26:30.955523577Z,sensor
349,7ec2bfce-cd92-4db2-9893-22408a60f192,coffee_sensors,1.0,aws-dev-01,72.0,14.0,2018-09-02T22:31:37.057530974Z,sensor
